,EXPERIMENT,LOCATION,VARIETY,FAMILY,CHECK,RM,REPNO,YIELD,CLASS_OF,GRAD
233336,351,46,75,38,1,2.2,2,45.3244371,2012,1
233349,351,46,75,38,0,2.5,1,46.7763465,2013,0
233350,351,46,84,27,0,2.5,2,45.9463016,2013,0
233385,351,46,84,27,1,2.4,1,42.4204695,2011,1
233386,351,46,91,67,1,2.4,2,43.4585461,2011,1
233387,351,46,91,67,1,2.5,1,46.7763465,2012,1
233388,351,46,105,15,1,2.5,2,47.1901794,2012,1
233389,351,46,105,15,0,2.5,1,49.8883458,2013,0
233390,79,103,80,29,0,2.5,2,43.5614467,2013,0
233391,79,103,80,29,0,2.7,1,42.9395822,2013,0
233392,351,51,4,30,0,2.7,2,42.0042575,2013,0
233393,351,51,4,30,0,2.3,1,42.1095373,2013,0
233394,125,57,56,4,0,2.3,2,46.2573826,2013,0
233395,180,99,74,29,0,2.4,1,46.2573826,2013,0
233396,28,78,13,23,0,2.4,2,42.6285012,2013,0
233399,350,99,66,77,0,2.6,1,49.1612015,2013,1
233400,281,20,75,38,0,2.6,2,46.2573826,2013,1
233419,281,20,75,38,1,2.2,1,34.6245605,2012,1
233420,342,63,32,27,1,2.2,2,37.6410942,2012,1
233433,351,51,48,55,0,2.5,1,47.0230403,2013,0
233434,351,51,48,55,0,2.5,2,37.6410942,2013,0
233469,351,51,56,4,1,2.4,1,31.7213364,2011,1
233470,351,51,56,4,1,2.4,2,27.8109654,2011,1
233471,79,110,80,29,1,2.5,1,43.8957249,2012,1
233472,351,51,75,38,1,2.5,2,44.6787805,2012,1
233473,351,51,75,38,0,2.5,1,46.3532943,2013,0
233474,351,51,84,27,0,2.5,2,41.3273739,2013,0
233475,351,51,84,27,0,2.7,1,43.3367606,2013,0
233476,351,51,91,67,0,2.7,2,42.2212112,2013,0
233477,351,51,91,67,0,2.3,1,44.1198162,2013,0
233478,351,51,105,15,0,2.3,2,41.5514652,2013,0
233479,351,51,105,15,0,2.4,1,46.464076,2013,0
233480,180,106,74,29,0,2.4,2,46.5773856,2013,0
233483,180,106,74,29,0,2.6,1,50.5985383,2013,1
233484,351,53,4,30,0,2.6,2,42.2212112,2013,1
233503,351,53,4,30,1,2.2,1,51.7890326,2012,1
233504,249,120,82,40,1,2.2,2,48.1119724,2012,1
233517,347,57,74,29,0,2.5,1,55.5643838,2013,0
233518,281,30,75,38,0,2.5,2,50.2397245,2013,0
233553,281,30,75,38,1,2.4,1,53.4345498,2011,1
233554,80,70,74,29,1,2.4,2,51.3047159,2011,1
233555,351,53,48,55,1,2.5,1,54.983858,2012,1
233556,351,53,56,4,1,2.5,2,52.2734981,2012,1
233557,351,53,56,4,0,2.5,1,65.6333252,2013,0
233558,347,57,80,29,0,2.5,2,50.72419,2013,0
233559,180,110,74,29,0,2.7,1,42.0125847,2013,0
233560,180,110,74,29,0,2.7,2,47.6275069,2013,0
233561,351,53,75,38,0,2.3,1,57.0177802,2013,0
233562,351,53,75,38,0,2.3,2,47.046981,2013,0
233563,351,53,84,27,0,2.4,1,57.1138406,2013,0
233564,351,53,84,27,0,2.4,2,45.5937333,2013,0
233567,351,53,91,67,0,2.6,1,55.7585864,2013,1
233568,351,53,91,67,0,2.6,2,50.72419,2013,1
233587,351,53,105,15,1,2.2,1,54.1715084,2012,1
233588,351,53,105,15,1,2.2,2,59.3107384,2012,1
233601,351,56,4,30,0,2.5,1,69.6973036,2013,0
233602,351,56,4,30,0,2.5,2,60.0912661,2013,0
233637,347,57,95,73,1,2.4,1,64.1124188,2011,1
233638,347,57,95,73,1,2.4,2,54.0607267,2011,1
233639,347,57,96,25,1,2.5,1,54.0607267,2012,1
233640,80,91,74,29,1,2.5,2,57.2988238,2012,1
233641,80,91,74,29,0,2.5,1,58.0818794,2013,0
233642,281,57,75,38,0,2.5,2,58.8625558,2013,0
233643,180,120,74,29,0,2.7,1,71.2610356,2013,0
233644,180,120,74,29,0,2.7,2,57.8577881,2013,0
233645,351,56,48,55,0,2.3,1,70.2562679,2013,0
233646,351,56,48,55,0,2.3,2,58.9758654,2013,0
233647,351,56,56,4,0,2.4,1,67.0181708,2013,0
233648,351,56,56,4,0,2.4,2,58.8625558,2013,0
233651,351,56,75,38,0,2.6,1,78.5228133,2013,1
233652,342,63,52,63,0,2.6,2,72.3789642,2013,1
233670,351,56,84,27,1,2.2,1,78.968468,2012,1
233671,351,56,84,27,1,2.2,2,65.9002422,2012,1
233683,351,56,91,67,0,2.5,1,72.7138372,2013,0
233684,351,56,91,67,0,2.5,2,71.8199999,2013,0
233719,351,56,105,15,1,2.4,1,68.2445019,2011,1
233720,135,84,75,38,1,2.4,2,66.2351152,2011,1
233721,135,84,81,32,1,2.5,1,66.7940795,2012,1
233722,351,57,4,30,1,2.5,2,75.058097,2012,1
233723,351,57,4,30,0,2.5,1,75.9519343,2013,0
233724,337,64,74,29,0,2.5,2,69.5865219,2013,0
233725,135,84,81,32,0,2.7,1,79.4141227,2013,0
233726,327,99,74,29,0,2.7,2,75.39297,2013,0
233727,327,99,75,38,0,2.3,1,67.9096289,2013,0
233728,327,99,75,38,0,2.3,2,77.8505394,2013,0
233729,281,57,75,38,0,2.4,1,66.7940795,2013,0
233730,80,99,74,29,0,2.4,2,67.0181708,2013,0
233733,80,99,74,29,0,2.6,1,81.0911644,2013,1
233734,181,64,76,42,0,2.6,2,79.303341,2013,1
233751,181,64,76,42,1,2.2,1,59.0866471,2012,1
233752,181,64,107,21,1,2.2,2,45.5726179,2012,1
233764,181,64,107,21,0,2.5,1,64.4474405,2013,0
233765,181,64,108,21,0,2.5,2,60.6502304,2013,0
233799,181,64,108,21,1,2.4,1,58.5276828,2011,1
233800,281,63,75,38,1,2.4,2,68.9167759,2011,1
233801,351,57,48,55,1,2.5,1,60.0912661,2012,1
233802,351,57,48,55,1,2.5,2,67.1289525,2012,1
233803,351,57,56,4,0,2.5,1,61.9898712,2013,0
233804,351,57,56,4,0,2.5,2,61.3201252,2013,0
233805,351,57,75,38,0,2.7,1,57.1880421,2013,0
233806,351,57,75,38,0,2.7,2,56.9639507,2013,0
233807,351,57,84,27,0,2.3,1,56.2942047,2013,0
233808,351,57,84,27,0,2.4,1,57.7470064,2013,0
233809,351,57,91,67,0,2.4,2,58.4167524,2013,0
233812,351,57,91,67,0,2.6,1,60.8743217,2013,1
233813,351,57,105,15,0,2.6,2,64.2257284,2013,1
233832,351,57,105,15,1,2.2,1,62.5488355,2012,1
233833,351,58,4,30,1,2.2,2,56.9639507,2012,1
233846,351,58,4,30,0,2.5,1,56.9639507,2013,0
233847,342,63,75,38,0,2.5,2,55.84855,2013,0
233882,80,103,74,29,1,2.4,1,62.5488355,2011,1
233883,80,103,74,29,1,2.4,2,72.6030555,2011,1
233884,93,134,73,35,1,2.5,1,63.6667641,2012,1
233885,181,80,76,42,1,2.5,2,59.1974288,2012,1
233886,181,80,76,42,0,2.5,1,64.7823135,2013,0
233887,181,80,107,21,0,2.5,2,77.069863,2013,0
233888,181,80,107,21,0,2.7,1,62.5488355,2013,0
233889,181,80,108,21,0,2.7,2,64.7823135,2013,0
233890,181,80,108,21,0,2.3,1,65.9002422,2013,0
233891,281,99,75,38,0,2.3,2,69.2516489,2013,0
233892,281,99,75,38,0,2.4,1,62.5488355,2013,0
233893,125,69,56,4,0,2.4,2,63.6667641,2013,0
233896,59,42,54,63,0,2.6,1,65.9002422,2013,1
233897,125,69,56,4,0,2.6,2,69.2516489,2013,1
233916,351,58,48,55,1,2.2,1,55.1886182,2012,1
233917,351,58,48,55,1,2.2,2,49.5683428,2012,1
233930,351,58,56,4,0,2.5,1,54.7062345,2013,0
233931,158,50,76,42,0,2.5,2,51.5438259,2013,0
233965,351,58,75,38,1,2.4,1,46.4379047,2011,1
233966,351,58,75,38,1,2.4,2,54.5896535,2011,1
233967,351,58,84,27,1,2.5,1,58.5751182,2012,1
233968,351,58,84,27,1,2.5,2,55.4402191,2012,1
233969,351,58,91,67,0,2.5,1,53.0758848,2013,0
233970,351,56,75,38,0,2.5,2,55.0744164,2013,0
233971,351,58,105,15,0,2.7,1,54.4318825,2013,0
233972,351,58,105,15,0,2.7,2,53.007334,2013,0
233973,351,60,4,30,0,2.3,1,52.1314894,2013,0
233974,351,60,4,30,0,2.3,2,58.328127,2013,0
233975,196,60,52,63,0,2.4,1,53.123915,2013,0
233976,80,110,74,29,0,2.4,2,56.0803737,2013,0
233979,80,110,74,29,0,2.6,1,61.1909046,2013,1
233994,181,99,76,42,1,2.2,1,71.028171,2012,1
233995,181,99,107,21,1,2.2,2,70.8922589,2012,1
234008,181,99,107,21,0,2.5,1,63.9345733,2013,0
234009,181,99,108,21,0,2.5,2,64.6526469,2013,0
234044,181,99,108,21,1,2.4,1,69.8289033,2011,1
234045,27,106,75,38,1,2.4,2,70.703707,2011,1
234046,351,56,105,15,1,2.5,1,68.7303057,2012,1
234047,282,20,75,38,1,2.5,2,73.7458171,2012,1
234048,282,20,75,38,0,2.5,1,82.9270179,2013,0
234049,276,69,56,4,0,2.5,2,73.6762254,2013,0
234050,351,60,48,55,0,2.7,1,71.3730069,2013,0
234051,351,60,48,55,0,2.7,2,61.6472658,2013,0
234052,351,60,56,4,0,2.3,1,54.3829602,2013,0
234053,351,60,56,4,0,2.4,1,58.5427015,2013,0
234054,351,60,75,38,0,2.4,2,63.7448318,2013,0
234057,351,60,75,38,0,2.6,2,76.1345383,2013,1
234076,351,60,84,27,1,2.2,1,52.942798,2012,1
234077,351,60,84,27,1,2.2,2,58.4167524,2012,1
234090,351,60,91,67,0,2.5,1,72.1548729,2013,0
234091,80,120,74,29,0,2.5,2,71.5959086,2013,0
234126,80,120,74,29,1,2.4,1,62.8837085,2011,1
234127,351,60,105,15,1,2.4,2,65.9002422,2011,1
234128,351,61,4,30,1,2.5,1,55.1762761,2012,1
234129,351,61,4,30,1,2.5,2,72.4897459,2012,1
234130,181,106,76,42,0,2.5,1,59.4215201,2013,0
234131,181,106,76,42,0,2.5,2,65.3412779,2013,0
234132,181,106,107,21,0,2.7,1,62.5488355,2013,0
234133,181,106,107,21,0,2.7,2,54.619691,2013,0
234134,181,106,108,21,0,2.3,1,58.0818794,2013,0
234135,181,106,108,21,0,2.3,2,56.4049864,2013,0
234136,335,120,86,27,0,2.4,1,61.7681591,2013,0
234137,282,30,75,38,0,2.4,2,64.5606014,2013,0
234140,282,30,75,38,0,2.6,1,69.3624306,2013,1
234141,351,61,48,55,0,2.6,2,75.39297,2013,1
234160,351,61,48,55,1,2.2,1,48.2017873,2012,1
234161,351,61,56,4,1,2.2,2,45.5784172,2012,1
234174,351,61,56,4,0,2.5,1,54.8555296,2013,0
234175,81,91,66,77,0,2.5,2,49.3110913,2013,0
234210,81,91,66,77,1,2.4,1,58.3858227,2011,1
234211,351,61,75,38,1,2.4,2,47.7971739,2011,1
234212,351,61,75,38,1,2.5,1,49.3110913,2012,1
234213,351,61,84,27,1,2.5,2,48.504095,2012,1
234214,351,61,84,27,0,2.5,1,52.9414597,2013,0
234215,351,61,91,67,0,2.5,2,45.2761095,2013,0
234216,351,61,91,67,0,2.7,1,57.376594,2013,0
234217,181,110,76,42,0,2.7,2,48.9064779,2013,0
234218,342,64,33,71,0,2.3,1,49.3110913,2013,0
234219,181,110,107,21,0,2.3,2,49.108859,2013,0
234220,181,110,107,21,0,2.4,1,52.0321576,2013,0
234221,181,110,108,21,0,2.4,2,53.6461503,2013,0
234224,181,110,108,21,0,2.6,1,57.9834398,2013,1
234225,351,63,4,30,0,2.6,2,52.9414597,2013,1
234244,351,63,4,30,1,2.2,1,62.5208798,2012,1
234245,249,135,82,40,1,2.2,2,66.6537064,2012,1
234258,336,119,80,29,0,2.5,1,71.3933789,2013,0
234259,347,60,74,29,0,2.5,2,62.3186475,2013,0
234294,282,57,75,38,1,2.4,1,54.2509143,2011,1
234295,282,57,75,38,1,2.4,2,50.9228536,2011,1
234296,347,60,77,34,1,2.5,1,67.3606275,2012,1
234297,81,99,66,77,1,2.5,2,64.1326421,2012,1
234298,81,99,66,77,0,2.5,1,65.9490159,2013,0
234299,351,63,48,55,0,2.5,2,66.4535559,2013,0
234300,351,63,48,55,0,2.7,1,53.9486067,2013,0
234301,351,63,56,4,0,2.7,2,67.4607028,2013,0
234302,351,63,56,4,0,2.3,1,57.8967475,2013,0
234303,181,120,76,42,0,2.3,2,61.7138835,2013,0
234304,181,120,76,42,0,2.4,1,65.057409,2013,0
234305,181,120,107,21,0,2.4,2,61.7138835,2013,0
234308,181,120,107,21,0,2.6,1,67.3606275,2013,1
234309,181,120,108,21,0,2.6,2,71.4956846,2013,1
234328,351,63,75,38,1,2.2,1,83.998552,2012,1
234329,351,63,75,38,1,2.2,2,84.1007091,2012,1
234342,351,63,84,27,0,2.5,1,83.2937128,2013,0
234343,351,63,84,27,0,2.5,2,74.4189832,2013,0
234378,351,63,91,67,1,2.4,1,84.6031673,2011,1
234379,351,63,91,67,1,2.4,2,82.284484,2011,1
234380,351,63,105,15,1,2.5,1,80.0657273,2012,1
234381,351,63,105,15,1,2.5,2,77.2423553,2012,1
234382,347,60,86,27,0,2.5,1,83.7984015,2013,0
234383,351,64,4,30,0,2.5,2,80.3681836,2013,0
234384,94,89,20,39,0,2.7,1,80.6704913,2013,0
234385,81,103,66,77,0,2.7,2,59.2928944,2013,0
234386,81,103,66,77,0,2.3,1,76.5376647,2013,0
234387,197,68,46,37,0,2.3,2,87.7310775,2013,0
234388,282,63,75,38,0,2.4,1,88.0333852,2013,0
234389,182,64,74,29,0,2.4,2,84.905475,2013,0
234392,182,64,74,29,0,2.6,1,77.2423553,2013,1
234393,182,64,75,38,0,2.6,2,80.8727237,2013,1
234412,182,64,75,38,1,2.2,1,66.2383866,2012,1
234413,182,64,99,8,1,2.2,2,71.9927896,2012,1
234426,182,64,99,8,0,2.5,1,75.6279164,2013,0
234427,351,64,48,55,0,2.5,2,76.9412372,2013,0
234462,351,64,56,4,1,2.4,1,62.7034838,2011,1
234463,351,64,56,4,1,2.4,2,61.4924688,2011,1
234464,351,64,75,38,1,2.5,1,60.9871853,2012,1
234465,351,64,75,38,1,2.5,2,61.5926928,2012,1
234466,351,64,84,27,0,2.5,1,83.5036775,2013,0
234467,351,64,84,27,0,2.5,2,73.7090882,2013,0
234468,351,64,91,67,0,2.7,1,70.7817746,2013,0
234469,351,64,91,67,0,2.7,2,70.8819986,2013,0
234470,351,64,105,15,0,2.3,1,55.7358352,2013,0
234471,351,64,105,15,0,2.3,2,59.7761703,2013,0
234472,351,68,4,30,0,2.4,1,69.4684539,2013,0
234473,351,68,4,30,0,2.4,2,72.8008269,2013,0
234476,346,115,74,29,0,2.6,1,78.7577597,2013,1
234477,81,110,66,77,0,2.6,2,59.1706628,2013,1
234496,81,110,66,77,1,2.2,1,58.7485027,2012,1
234497,281,63,75,38,1,2.2,2,55.9847595,2012,1
234510,182,80,74,29,0,2.5,1,71.7624529,2013,0
234511,182,80,74,29,0,2.5,2,70.3390939,2013,0
234546,182,80,75,38,1,2.4,1,71.5853509,2011,1
234547,182,80,75,38,1,2.4,2,67.7545345,2011,1
234548,182,80,99,8,1,2.5,1,62.5473485,2012,1
234549,182,80,99,8,1,2.5,2,62.5814008,2012,1
234550,282,99,75,38,0,2.5,1,63.4457955,2013,0
234551,282,99,75,38,0,2.5,2,63.7445344,2013,0
234552,351,68,48,55,0,2.7,1,70.5481665,2013,0
234553,351,68,48,55,0,2.7,2,74.7482056,2013,0
234554,351,68,56,4,0,2.3,1,61.4312043,2013,0
234555,351,68,56,4,0,2.3,2,56.2024567,2013,0
234556,125,70,56,4,0,2.4,1,66.17965,2013,0
234557,351,68,75,38,0,2.4,2,65.3985275,2013,0
234560,351,68,75,38,0,2.6,1,66.7664212,2013,1
234561,351,68,84,27,0,2.6,2,55.662526,2013,1
234580,351,68,84,27,1,2.2,1,73.4313161,2012,1
234581,351,68,91,67,1,2.2,2,79.4176915,2012,1
234594,337,70,93,60,0,2.5,1,68.6125351,2013,0
234595,351,68,105,15,0,2.5,2,63.1534508,2013,0
234630,351,68,105,15,1,2.4,1,69.7756686,2011,1
234631,351,69,4,30,1,2.4,2,62.239985,2011,1
234632,351,69,4,30,1,2.5,1,79.2148644,2012,1
234633,94,89,61,43,1,2.5,2,76.5834644,2012,1
234634,305,99,82,40,0,2.5,1,77.4008698,2013,0
234635,81,113,66,77,0,2.5,2,72.093311,2013,0
234636,182,99,74,29,0,2.7,1,71.4253494,2013,0
234637,182,99,74,29,0,2.7,2,74.4983892,2013,0
234638,182,99,75,38,0,2.3,1,77.6890509,2013,0
234639,182,99,75,38,0,2.3,2,73.9862655,2013,0
234640,182,99,99,8,0,2.4,1,63.825576,2013,0
234641,182,99,99,8,0,2.4,2,79.2981365,2013,0
234644,335,120,94,60,0,2.6,1,81.4984544,2013,1
234645,195,20,16,22,0,2.6,2,73.1241013,2013,1
234664,283,20,75,38,1,2.2,1,42.820622,2012,1
234665,283,20,75,38,1,2.2,2,42.6102111,2012,1
234678,351,69,48,55,0,2.5,1,43.0264231,2013,0
234679,351,69,48,55,0,2.5,2,46.6551558,2013,0
234713,351,69,56,4,1,2.4,1,49.7488649,2011,1
234714,351,69,56,4,1,2.4,2,43.8655388,2011,1
234715,351,69,75,38,1,2.5,1,45.8709106,2012,1
234716,351,69,75,38,1,2.5,2,45.9189408,2012,1
234717,351,69,84,27,0,2.5,1,53.0736543,2013,0
234718,351,69,84,27,0,2.5,2,46.0492022,2013,0
234719,351,69,91,67,0,2.7,1,55.0834871,2013,0
234720,351,69,91,67,0,2.7,2,56.4256558,2013,0
234721,351,69,105,15,0,2.3,1,38.3503944,2013,0
234722,351,69,105,15,0,2.3,2,43.6392169,2013,0
234723,244,99,18,64,0,2.4,1,48.955549,2013,0
234726,81,120,66,77,0,2.6,1,51.1277625,2013,1
234727,81,120,66,77,0,2.6,2,57.3083406,2013,1
234746,351,71,4,30,1,2.2,1,46.154482,2012,1
234747,351,71,4,30,1,2.2,2,50.4074584,2012,1
234760,253,110,88,60,0,2.5,1,47.0872788,2013,0
234761,350,99,82,40,0,2.5,2,54.2443715,2013,0
234793,182,106,74,29,1,2.4,1,39.9303348,2011,1
234794,182,106,74,29,1,2.4,2,51.8593679,2011,1
234795,182,106,75,38,1,2.5,1,53.9332905,2012,1
234796,182,106,75,38,1,2.5,2,44.4943922,2012,1
234797,182,106,99,8,0,2.5,1,52.6871823,2013,0
234798,182,106,99,8,0,2.5,2,60.5712706,2013,0
234799,350,99,88,60,0,2.7,1,59.8441263,2013,0
234800,283,30,75,38,0,2.7,2,54.7633355,2013,0
234801,283,30,75,38,0,2.3,1,54.7633355,2013,0
234802,351,71,48,55,0,2.3,2,56.0072132,2013,0
234803,351,71,48,55,0,2.4,1,48.7473686,2013,0
234806,351,71,56,4,0,2.6,1,61.6071167,2013,1
234807,351,71,56,4,0,2.6,2,57.667303,2013,1
234826,82,91,67,74,1,2.2,1,49.0348062,2012,1
234827,82,91,67,74,1,2.2,2,46.0184213,2012,1
234840,351,71,84,27,0,2.5,1,54.954564,2013,0
234841,351,71,84,27,0,2.5,2,61.5440678,2013,0
234873,351,71,91,67,1,2.4,1,53.949945,2011,1
234874,351,71,91,67,1,2.4,2,63.2185815,2011,1
234875,351,71,105,15,1,2.5,2,61.8790895,2012,1
234876,351,71,105,15,0,2.5,1,57.2988238,2013,0
234877,351,73,4,30,0,2.5,2,65.7894605,2013,0
234878,351,73,4,30,0,2.7,1,58.9758654,2013,0
234879,182,110,74,29,0,2.7,2,61.6549982,2013,0
234880,182,110,74,29,0,2.3,1,52.3838337,2013,0
234881,182,110,75,38,0,2.3,2,61.7681591,2013,0
234882,182,110,75,38,0,2.4,1,51.1575026,2013,0
234885,182,110,99,8,0,2.6,1,57.2988238,2013,1
234886,182,110,99,8,0,2.6,2,63.1077998,2013,1
234905,283,57,75,38,1,2.2,1,51.379066,2012,1
234906,347,61,68,18,1,2.2,2,49.9287923,2012,1
234919,347,61,68,18,0,2.5,1,65.5653692,2013,0
234920,335,120,95,73,0,2.5,2,62.2139625,2013,0
234955,351,73,48,55,1,2.4,1,65.5653692,2011,1
234956,351,73,48,55,1,2.4,2,60.4261391,2011,1
234957,82,99,67,74,1,2.5,1,60.7610121,2012,1
234958,351,73,56,4,1,2.5,2,56.9639507,2012,1
234959,351,73,75,38,0,2.5,1,58.3059707,2013,0
234960,351,73,75,38,0,2.5,2,55.9593317,2013,0
234961,351,73,84,27,0,2.7,1,61.0984131,2013,0
234962,351,73,84,27,0,2.7,2,64.0016371,2013,0
234963,351,73,91,67,0,2.3,1,65.4545875,2013,0
234964,182,120,74,29,0,2.3,2,57.0772604,2013,0
234965,182,120,74,29,0,2.4,1,50.8201017,2013,0
234966,182,120,75,38,0,2.4,2,57.1880421,2013,0
234969,182,120,99,8,0,2.6,1,59.6456114,2013,1
234970,182,120,99,8,0,2.6,2,60.3153574,2013,1
234988,351,75,4,30,1,2.2,1,65.9002422,2012,1
234989,351,75,4,30,1,2.2,2,53.0561077,2012,1
235002,250,61,76,42,0,2.5,1,71.1501052,2013,0
235003,197,27,53,63,0,2.5,2,66.4592065,2013,0
235036,283,63,75,38,1,2.4,1,72.0440912,2011,1
235037,283,63,75,38,1,2.4,2,74.053478,2011,1
235038,82,103,67,74,1,2.5,1,69.1383393,2012,1
235039,82,103,67,74,1,2.5,2,56.0701134,2012,1
235040,351,75,48,55,0,2.5,1,68.3578115,2013,0
235041,351,75,48,55,0,2.5,2,64.5606014,2013,0
235042,351,75,56,4,0,2.7,1,66.1243335,2013,0
235043,351,75,56,4,0,2.3,1,63.3318911,2013,0
235044,183,64,76,42,0,2.3,2,63.1077998,2013,0
235045,183,64,100,8,0,2.4,1,65.3412779,2013,0
235048,183,64,100,8,0,2.6,1,75.1714066,2013,1
235049,351,75,75,38,0,2.6,2,74.9473153,2013,1
235122,351,75,75,38,1,2.8,1,66.0194998,2011,1
235123,351,75,84,27,1,2.8,2,63.4052003,2011,1
235124,351,75,84,27,1,2.4,1,70.3753768,2011,1
235125,351,75,91,67,1,2.4,2,62.6304719,2011,1
235126,351,75,91,67,1,2.7,1,57.9844807,2011,1
235127,351,75,105,15,1,2.7,2,58.5650066,2011,1
235128,351,75,105,15,1,2.5,1,60.5987801,2012,1
235129,351,79,4,30,1,2.5,2,61.9540344,2012,1
235206,94,133,22,44,1,2.8,1,60.4045776,2011,1
235207,351,79,48,55,1,2.8,2,57.9844807,2011,1
235208,351,79,56,4,1,2.4,1,60.3085172,2011,1
235209,283,83,75,38,1,2.4,2,64.2780709,2011,1
235210,283,83,75,38,1,2.7,1,65.0505688,2011,1
235211,351,79,75,38,1,2.7,2,63.6954633,2011,1
235212,347,61,95,73,1,2.5,1,60.018403,2012,1
235213,351,79,91,67,1,2.5,2,51.7890326,2012,1
235290,351,79,105,15,1,2.8,1,60.2603383,2011,1
235291,82,110,67,74,1,2.8,2,59.6383251,2011,1
235292,82,110,67,74,1,2.4,1,57.7702036,2011,1
235293,265,53,75,38,1,2.4,2,62.334261,2011,1
235294,351,80,4,30,1,2.7,1,58.7031491,2011,1
235295,351,80,4,30,1,2.7,2,53.8281595,2011,1
235296,347,61,96,25,1,2.5,1,58.7031491,2012,1
235297,183,80,76,42,1,2.5,2,52.4813811,2012,1
235369,183,80,76,42,1,2.8,1,69.4538812,2011,1
235370,183,80,100,8,1,2.8,2,74.7965332,2011,1
235371,183,80,100,8,1,2.4,1,62.2123268,2011,1
235372,183,80,101,9,1,2.4,2,71.3628953,2011,1
235373,183,80,101,9,1,2.7,1,69.9596108,2011,1
235374,28,88,78,6,1,2.7,2,71.4724874,2011,1
235375,328,64,74,29,1,2.5,1,69.9127703,2012,1
235376,337,71,76,42,1,2.5,2,69.0964058,2012,1
235448,337,71,76,42,1,2.8,1,59.8451672,2011,1
235449,351,80,48,55,1,2.8,2,59.7947578,2011,1
235450,351,80,48,55,1,2.4,1,63.7616349,2011,1
235451,351,80,56,4,1,2.4,2,51.4830075,2011,1
235452,351,80,56,4,1,2.7,1,59.1232274,2011,1
235453,82,113,67,74,1,2.7,2,56.7416438,2011,1
235454,82,113,67,74,1,2.5,1,55.6720428,2012,1
235455,351,80,75,38,1,2.5,2,58.7363093,2012,1
235532,351,80,75,38,1,2.8,1,71.9307816,2011,1
235533,283,99,75,38,1,2.8,2,63.2185815,2011,1
235534,351,80,84,27,1,2.4,1,76.8457717,2011,1
235535,226,76,6,59,1,2.4,2,70.8152322,2011,1
235536,351,80,91,67,1,2.7,1,64.7823135,2011,1
235537,351,80,105,15,1,2.7,2,66.0110239,2011,1
235538,351,80,105,15,1,2.5,1,70.2562679,2012,1
235539,183,99,76,42,1,2.5,2,73.494365,2012,1
235612,183,99,76,42,1,2.8,1,64.7191159,2011,1
235613,183,99,100,8,1,2.8,2,59.8441263,2011,1
235614,183,99,100,8,1,2.4,1,60.2603383,2011,1
235615,351,82,4,30,1,2.4,2,65.6520614,2011,1
235616,351,82,4,30,1,2.7,1,51.4433045,2011,1
235617,183,99,101,9,1,2.7,2,63.9942021,2011,1
235618,183,99,101,9,1,2.5,1,64.824247,2012,1
235619,82,120,67,74,1,2.5,2,62.8532249,2012,1
235696,82,120,67,74,1,2.8,1,37.1954394,2011,1
235697,351,82,48,55,1,2.8,2,36.1882925,2011,1
235698,351,82,48,55,1,2.4,1,28.928894,2011,1
235699,351,82,56,4,1,2.4,2,28.7048027,2011,1
235700,351,82,56,4,1,2.7,1,38.7590228,2011,1
235701,351,58,56,4,1,2.7,2,43.6716336,2011,1
235702,183,107,76,42,1,2.5,1,39.5396992,2012,1
235703,183,107,76,42,1,2.5,2,47.3579133,2012,1
235780,183,107,100,8,1,2.8,1,91.1428565,2011,1
235781,351,82,75,38,1,2.8,2,88.5745055,2011,1
235782,351,82,75,38,1,2.4,1,76.6216803,2011,1
235783,351,82,84,27,1,2.4,2,77.5156664,2011,1
235784,351,82,84,27,1,2.7,1,80.3081087,2011,1
235785,351,82,91,67,1,2.7,2,62.5488355,2011,1
235786,351,82,91,67,1,2.5,1,71.5959086,2012,1
235787,351,82,105,15,1,2.5,2,80.1971783,2012,1
235864,351,82,105,15,1,2.8,1,46.2573826,2011,1
235865,183,107,101,9,1,2.8,2,47.6063915,2011,1
235866,351,83,4,30,1,2.4,1,38.997538,2011,1
235867,351,83,4,30,1,2.4,2,31.3214814,2011,1
235868,350,137,7,33,1,2.7,1,46.3625137,2011,1
235869,183,110,76,42,1,2.7,2,45.1162567,2011,1
235870,183,110,76,42,1,2.5,1,44.0805594,2012,1
235871,183,110,100,8,1,2.5,2,50.6132596,2012,1
235948,351,83,48,55,1,2.8,1,29.4190101,2011,1
235949,351,83,48,55,1,2.8,2,32.4132388,2011,1
235950,351,83,56,4,1,2.4,1,25.5357026,2011,1
235951,351,83,56,4,1,2.4,2,27.4021884,2011,1
235952,335,120,108,21,1,2.7,1,36.1759504,2011,1
235953,351,58,91,67,1,2.7,2,37.7667459,2011,1
235954,183,110,101,9,1,2.5,1,37.8430291,2012,1
235955,351,83,75,38,1,2.5,2,36.1734225,2012,1
236032,351,83,75,38,1,2.8,1,57.4039548,2011,1
236033,351,83,84,27,1,2.8,2,61.179306,2011,1
236034,351,83,84,27,1,2.4,1,55.2741209,2011,1
236035,351,83,91,67,1,2.4,2,63.5994029,2011,1
236036,351,83,91,67,1,2.7,1,53.0482265,2011,1
236037,351,83,105,15,1,2.7,2,55.4683234,2011,1
236038,351,83,105,15,1,2.5,1,52.9521662,2012,1
236039,265,56,75,38,1,2.5,2,49.7573409,2012,1
236116,351,87,4,30,1,2.8,1,69.2516489,2011,1
236117,351,87,4,30,1,2.8,2,58.9758654,2011,1
236118,265,56,80,29,1,2.4,1,60.6502304,2011,1
